x, y, z
-4147899.1154784095, 2866516.256048423, -3893911.231042444
-4147899.818893399, 2866516.513520776, -3893908.921991871
-4147899.724220731, 2866516.6767360317, -3893908.9335827804
-4147899.9524403233, 2866516.8344532647, -3893907.7143561807
-4147922.024646911, 2866489.2558742994, -3893909.641811697
-4147922.2644500206, 2866489.421594155, -3893911.303362772
-4147922.761961141, 2866488.6737616872, -3893911.2910240632
-4147921.855032638, 2866489.138659586, -3893912.3513435717
-4147922.3588737054, 2866488.395201638, -3893912.3449872658
-4147923.2923089876, 2866487.9486215687, -3893911.3097190773
-4147921.811791, 2866488.017131344, -3893913.2658087155
-4147921.828275986, 2866486.936878424, -3893914.2337746653
-4147920.872025434, 2866488.459336404, -3893914.2950943536
-4147921.3501507803, 2866487.6981074526, -3893914.264434509
-4147922.242566987, 2866486.129294219, -3893914.141795132
-4147921.3274687133, 2866486.590787643, -3893915.1953842156
-4147920.82995796, 2866487.3386198455, -3893915.207722936
-4147920.397329495, 2866488.131290023, -3893915.2813813593
-4147920.504279196, 2866489.2968446873, -3893914.430072448
-4147919.932259671, 2866488.901541102, -3893915.3243799307
-4147919.4306734586, 2866488.5549116265, -3893916.288199681
-4147920.2567636003, 2866486.9425046733, -3893916.10386663
-4147919.824135196, 2866487.735174742, -3893916.1775250705
